product_sku;attribute_name;attribute_value
79425662;compatibilite_produit_0;P/N: 202048, 559000, 559008, 959000
79395775;hauteur_produi;180 cm
79395775;note_environnementale;C
79395775;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/officepro.html
79395775;points_forts_0;"<ul><li>Portemanteau</li><li>Structure en acier peinte gris aluminium</li><li>Boules en bois ""naturel""</li><li>4 patères portemanteaux</li><li>4 patères pour chapeaux</li><li>1 porte-parapluies</li><li>Hauteur: 180 cm</li></ul>"
79395800;hauteur_produi;90 mm
79395800;largeur_produit;215 mm
79395800;note_environnementale;B
79395800;poids_produit;555 g
79395800;profondeur_produit;300 mm
79395800;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79395800;points_forts_0;<ul><li>13 mois</li><li>Atlas couleurs</li><li>RDV 1/4 d'heure</li><li>Répertoire amovible</li><li>Informations pratiques</li><li>Impression bicolore</li><li>Reliure cousue</li></ul>
79395800;grammage;90 g/m2
79395800;materiaux_produit_0;Papier
79395800;technical_product_type_0;simple_customizable
79395800;couleurs_du_papier_0;Blanc
79395800;format_0;A4 (21 x 29,7 cm)
79395800;swatch_image_0;no_selection
79395800;disposition_0;Semainier
79395800;matiere_couverture_0;Vinyle recyclé
79395800;type_couverture_0;Couverture rigide
79395800;type_reliure_0;Reliure piquée
79395801;hauteur_produi;15 mm
79395801;largeur_produit;220 mm
79395801;note_environnementale;C
79395801;profondeur_produit;275 mm
79395801;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79395801;points_forts_0;<ul><li>Agenda Planing</li><li>La semaine d'un seul coup d'œil en grand format</li><li>Répertoire amovible</li><li>Une couverture vinyle résistante et légère avec un grain maroquinerie</li></ul>
79395801;grammage;90 g/m2
79395801;materiaux_produit_0;Papier
79395801;technical_product_type_0;simple_customizable
79395801;couleurs_du_papier_0;Blanc
79395801;format_0;21 x 27 cm
79395801;swatch_image_0;no_selection
79395801;disposition_0;Semainier
79395801;matiere_couverture_0;Vinyle recyclé
79395801;type_couverture_0;Couverture rigide
79395801;type_reliure_0;Reliure à anneaux métalliques
79150519;hauteur_produi;21 mm
79150519;largeur_produit;129 mm
79150519;note_environnementale;B
79150519;poids_produit;350 g
79150519;profondeur_produit;176 mm
79150519;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79150519;points_forts_0;<ul><li>Agenda journalier tout en couleurs, 1 jour par page</li><li>Papier 100% recyclé</li><li>Coins perforés détachables</li><li>Grille en couleurs</li><li>Couverture amovible sans phtalate</li></ul>
79150519;couleur_papier;Noir
79150519;grammage;70 g/m2
79150519;materiaux_produit_0;Papier
79150519;format_0;12 x 17 cm
79150519;disposition_0;1 jour par page
79150519;matiere_couverture_0;Polyuréthane (PU)
79150519;type_couverture_0;Couverture rigide
79150519;type_reliure_0;Reliure piquée
79396212;note_environnementale;C
79396212;poids_produit;293 g
79396212;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brother.html
79396212;points_forts_0;<ul><li>Chaque cartouche imprime 300 pages, en conformité avec les normes ISO/IEC 24711</li><li>Cartouche originale de haute qualité Brother</li><li>Évite le gaspillage pour vous économiser du papier, du temps et de l'argent</li></ul>
79396212;categorie_accessoire_0;Consommables d'impression
79396212;compatibilite_produit_0;Brother DCP-J132, DCP-J152, DCP-J552, DCP-J752, MFC-J245, MFC-J470, MFC-J650, MFC-J870
79396212;consommables_inclus_0;Pack de 1
79396212;nombre_pages_imprimables_0;300 pages
79396212;capacite_conso_0;standard
79396212;couleur_article_0;Noir/cyan/magenta/jaune
79396212;type_cartouche_0;Marque
79396212;type_consommable_0;Cartouche d'encre
79396212;cartouches_marque;Oui
79396212;cartridge_priority_order;3.0
79396212;compatibles_options_1;79396212.0
79402988;note_environnementale;D
79402988;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79402988;points_forts_0;<ul><li>Réalisez des économies grâce aux cartouches d'encre séparées</li><li>Les encres Epson sont optimisées pour les imprimantes Epson</li></ul>
79402988;categorie_accessoire_0;Consommables d'impression
79402988;compatibilite_produit_0;"Expression Home XP-635, 830; Expression Premium XP-530, 540, 630, 635, 640, 645, 830, 900"
79402988;consommables_inclus_0;Pack de 1
79402988;nombre_pages_imprimables_0;200 photos
79402988;capacite_conso_0;standard
79402988;couleur_article_0;Noir photo
79402988;type_cartouche_0;Marque
79402988;type_consommable_0;Cartouche d'encre
79402988;cartouches_marque;Oui
79402988;cartridge_priority_order;3.0
79402988;contenance_ml_0;4.5 ml
79143088;hauteur_produi;14 mm
79143088;largeur_produit;166 mm
79143088;note_environnementale;B
79143088;poids_produit;270 g
79143088;profondeur_produit;170 mm
79143088;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79143088;points_forts_0;<ul><li>Papier Clairefontaine, reconnu pour sa qualité et pour permettre une écriture douce et fluide</li><li>Impression respectueuse de l'environnement</li></ul>
79143088;couleur_papier;Noir
79143088;grammage;90 g/m2
79143088;materiaux_produit_0;Papier
79143088;couleurs_du_papier_0;Blanc
79143088;format_0;16 x 16 cm
79143088;disposition_0;Semainier
79143088;matiere_couverture_0;Synthétique, Toile enduite
79143088;type_couverture_0;Couverture rigide
79143088;type_reliure_0;Reliure piquée
79143089;hauteur_produi;14 mm
79143089;largeur_produit;166 mm
79143089;note_environnementale;B
79143089;poids_produit;270 g
79143089;profondeur_produit;170 mm
79143089;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79143089;points_forts_0;<ul><li>Papier Clairefontaine, reconnu pour sa qualité et pour permettre une écriture douce et fluide</li><li>Impression respectueuse de l'environnement</li></ul>
79143089;couleur_papier;Rouge
79143089;grammage;90 g/m2
79143089;materiaux_produit_0;Papier
79143089;couleurs_du_papier_0;Blanc
79143089;format_0;16 x 16 cm
79143089;disposition_0;Semainier
79143089;matiere_couverture_0;Synthétique, Toile enduite
79143089;type_couverture_0;Couverture rigide
79143089;type_reliure_0;Reliure piquée
79402990;note_environnementale;C
79402990;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79402990;points_forts_0;<ul><li>Réalisez des économies grâce aux cartouches d'encre séparées</li><li>Les encres Epson sont optimisées pour les imprimantes Epson</li></ul>
79402990;categorie_accessoire_0;Consommables d'impression
79402990;compatibilite_produit_0;"Expression Home XP-635, 830; Expression Premium XP-530, 540, 630, 635, 640, 645, 830, 900"
79402990;consommables_inclus_0;Pack de 1
79402990;nombre_pages_imprimables_0;300 pages
79402990;capacite_conso_0;standard
79402990;couleur_article_0;Magenta
79402990;type_cartouche_0;Marque
79402990;type_consommable_0;Cartouche d'encre
79402990;cartouches_marque;Oui
79402990;cartridge_priority_order;3.0
79402990;contenance_ml_0;4.5 ml
79402991;note_environnementale;C
79402991;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79402991;points_forts_0;<ul><li>Réalisez des économies grâce aux cartouches d'encre séparées</li><li>Les encres Epson sont optimisées pour les imprimantes Epson</li></ul>
79402991;categorie_accessoire_0;Consommables d'impression
79402991;compatibilite_produit_0;"Expression Home XP-635, 830; Expression Premium XP-530, 540, 630, 635, 640, 645, 830, 900"
79402991;consommables_inclus_0;Pack de 1
79402991;nombre_pages_imprimables_0;300 pages
79402991;capacite_conso_0;standard
79402991;couleur_article_0;Jaune
79402991;type_cartouche_0;Marque
79402991;type_consommable_0;Cartouche d'encre
79402991;cartouches_marque;Oui
79402991;cartridge_priority_order;3.0
79402991;contenance_ml_0;4.5 ml
79402992;note_environnementale;C
79402992;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79402992;points_forts_0;<ul><li>Réalisez jusqu'à 30 % d'économies sur l'encre grâce aux cartouches d'encre séparées Epson</li><li>Réduisez vos coûts d'impression avec les cartouches d'encre haute capacité</li><li>Imprimer des textes nets et précis, ainsi que des photos brillantes et de qualité professionnelle.</li></ul>
79402992;categorie_accessoire_0;Consommables d'impression
79402992;compatibilite_produit_0;"Expression Home XP-635, 830; Expression Premium XP-530, 540, 630, 635, 640, 645, 830, 900"
79402992;consommables_inclus_0;Pack de 1
79402992;nombre_pages_imprimables_0;530 pages
79402992;capacite_conso_0;XL
79402992;couleur_article_0;Noir
79402992;type_cartouche_0;Marque
79402992;type_consommable_0;Cartouche d'encre
79402992;cartouches_marque;Oui
79402992;cartridge_priority_order;3.0
79402992;contenance_ml_0;12.2 ml
79402992;compatibles_options_1;79417361.0
79402992;compatibles_options_2;79416832.0
79402992;compatibles_options_3;79437607.0
79402992;compatibles_options_4;79402992.0
79402993;note_environnementale;D
79402993;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79402993;points_forts_0;<ul><li>Réalisez jusqu'à 30 % d'économies sur l'encre grâce aux cartouches d'encre séparées Epson</li><li>Réduisez vos coûts d'impression avec les cartouches d'encre haute capacité</li><li>Imprimer des textes nets et précis, ainsi que des photos brillantes et de qualité professionnelle.</li></ul>
79402993;categorie_accessoire_0;Consommables d'impression
79402993;compatibilite_produit_0;"Expression Home XP-635, 830; Expression Premium XP-530, 540, 630, 635, 640, 645, 830, 900"
79402993;consommables_inclus_0;Pack de 1
79402993;nombre_pages_imprimables_0;400 pages
79402993;capacite_conso_0;XL
79402993;couleur_article_0;Noir photo
79402993;type_cartouche_0;Marque
79402993;type_consommable_0;Cartouche d'encre
79402993;cartouches_marque;Oui
79402993;cartridge_priority_order;3.0
79402993;contenance_ml_0;8.1 ml
79402993;compatibles_options_1;79417362.0
79402993;compatibles_options_2;79416833.0
79402993;compatibles_options_3;79437608.0
79402993;compatibles_options_4;79402993.0
79143143;hauteur_produi;12 mm
79143143;largeur_produit;91 mm
79143143;note_environnementale;C
79143143;poids_produit;125 g
79143143;profondeur_produit;177 mm
79143143;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79143143;points_forts_0;<ul><li>Papier Clairefontaine, reconnu pour sa qualité et pour permettre une écriture douce et fluide</li><li>Production respectueuse de l'environnement</li></ul>
79143143;couleur_papier;Noir
79143143;grammage;60 g/m2
79143143;materiaux_produit_0;Papier
79143143;couleurs_du_papier_0;Ivoire
79143143;format_0;8,8 x 17 cm
79143143;disposition_0;Semainier
79143143;matiere_couverture_0;Synthétique, Toile enduite
79143143;type_couverture_0;Couverture rigide
79143143;type_reliure_0;Reliure peigne
79386281;note_environnementale;B
79386281;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79386281;points_forts_0;<ul><li>Imprimez des documents de qualité professionnelle à un prix abordable - documents couleur pour un coût par page jusqu’à 50 % inférieur à celui du laser.</li><li>Imprimez des documents résistants à l’eau sur papier ordinaire, grâce aux encres pigmentées conçues pour le bureau.</li><li>Leader incontesté dans le domaine des services et de l'assistance, HP vous garantit une fiabilité à toute épreuve.</li></ul>
79386281;categorie_accessoire_0;Consommables d'impression
79386281;compatibilite_materiel_informatique_0;PC
79386281;compatibilite_produit_0;Officejet Pro 8000, 8500, 8500 A909a, 8500A, 8500A A910a, 8500A A910d
79386281;consommables_inclus_0;Pack de 4
79386281;capacite_conso_0;XL
79386281;couleur_article_0;Noir/cyan/magenta/jaune
79386281;type_consommable_0;Cartouche d'encre
79386281;cartouches_marque;Oui
79386281;cartridge_priority_order;0.0
79393969;hauteur_produi;7.25 cm
79393969;largeur_produit;30.3 cm
79393969;note_environnementale;C
79393969;poids_produit;595 g
79393969;profondeur_produit;9.34 cm
79393969;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brother.html
79393969;points_forts_0;<ul><li>Imprime 6 000 pages en conformité avec les normes ISO/IEC 19798</li><li>Cartouche originale de haute qualité Brother</li><li>Évite le gaspillage pour vous économiser du papier, du temps et de l'argent</li></ul>
79393969;categorie_accessoire_0;Consommables d'impression
79393969;compatibilite_produit_0;Brother DCP-L8450CDW, HL-L8350CDW, HL-L8350CDWT, MFC-L8850CDW
79393969;consommables_inclus_0;Pack de 1
79393969;nombre_pages_imprimables_0;6000 pages
79393969;capacite_conso_0;XXL
79393969;couleur_article_0;Jaune
79393969;type_cartouche_0;Marque
79393969;type_consommable_0;Cartouche de toner
79393969;cartouches_marque;Oui
79393969;cartridge_priority_order;3.0
79393969;compatibles_options_1;405182909.0
79393969;compatibles_options_2;79393969.0
13500;note_environnementale;C
13500;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
13500;points_forts_0;<ul><li>Ce carnet A4 permet de noter chronologiquement les mouvements recettes-dépenses, puis de transmettre ou classer les feuillets tout en conservant une copie</li><li>50 feuillets numérotés et autocopiants en 2 exemplaires (1 original + 1 copie)</li><li>Le 1er feuillet est micro-perforé et se détache facilement, le 2ème feuillet reste dans le carnet</li><li>La qualité du papier autocopiant garantit une copie propre et rapide avec une excellente transcription de l'original</li><li>Grâce à une colle de haute qualité et un dos renforcé, les manifolds Exacompta sont adaptés à une utilisation intensive, au bureau comme à l'extérieur</li></ul>
1351;note_environnementale;B
1351;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/clairefontaine.html
1351;points_forts_0;<ul><li>Copies simples</li><li>Pour classeurs petit format 17 x 22 cm</li></ul>
1351;grammage;90 g/m2
1351;materiaux_produit_0;Papier
1351;couleurs_du_papier_0;Blanc
1351;format_0;17 x 22 cm
1351;type_reglure_0;Seyès (grands carreaux) avec marges
1351;nombre_pages_0;200 Page(s)
1351;type_perforation_0;2 trous 103 mm
903215;note_environnementale;B
903215;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/cambridge.html
903215;points_forts_0;<ul><li>Agrafé- Souple- Carte</li></ul>
903215;grammage;80 g/m2
903215;materiaux_produit_0;Papier
903215;format_0;24 x 32 cm
903215;nombre_pages_0;96 Page(s)
903215;matiere_couverture_0;Carton
903215;type_couverture_0;Couverture souple
903215;type_reliure_0;Agrafé
932090;hauteur_produi;42 mm
932090;largeur_produit;315 mm
932090;note_environnementale;C
932090;poids_produit;1700 g
932090;profondeur_produit;364 mm
932090;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
932090;grammage;85 g/m2
932090;materiaux_produit_0;Papier
932090;type_fermeture_0;Rabat tuck-in
